OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0003284	fitOUM	0.291231237751343	0.638144933692726	-0.0600850606301104	-0.00908018436374677	0.00145177046820852	ovipar	15	11
OG0003286	fitBMS	0.373690278676479	0.325388333292824	-0.31418874655593	0.19082971274729	0.00289637018760311	ovipar	14	16
OG0003287	fitBMS	0.285025698588671	0.688544550938769	-0.691761247495535	-0.00763667027050359	0.00242016786531018	ovipar	14	13
OG0003288	fitOU1	0.317733104405065	0.492260445812215	-0.490185255298686	0.0306269884357002	0.00258980628154621	ovipar	13	11
OG0003291	fitOU1	0.308673023837894	0.533701318646149	-0.91264585436423	-0.00149666457141875	0.000467156800309208	ovipar	8	16
OG0003292	fitOU1	0.365445044058328	0.343753140465959	-0.571571001683752	-0.0930281341011378	0.00353961551029915	ovipar	12	10
OG0003293	fitBMS	0.388583561494391	0.295705881503665	-0.108806449711757	0.252548370568775	0.00593641625268278	ovipar	15	9
OG0003294	fitOU1	0.337071507076985	0.421095468349387	-0.744340503469486	-0.105690004029027	0.00617804621146861	ovipar	13	10
OG0003295	fitOUMA	0.435369429117382	0.223767240027617	-0.182520196940075	0.0462789188607342	0.00527220531200903	ovipar	13	16
OG0003305	fitOUMA	0.435943629062505	0.223037882181964	-0.198182875403907	0.205069454603436	0.0131162398732088	ovipar	6	10
OG0003308	fitBMS	0.450708102697487	0.205283626797438	-0.0886091402430544	0.10742041959745	0.0098096514804219	ovipar	12	11
OG0003326	fitBMS	0.277858387398504	0.764456193859448	-0.261656906005557	-0.00677552491245448	0.00118212947723559	ovipar	9	10
OG0003329	fitBMS	0.339628819422431	0.413015878781836	-0.895854432996829	-0.0733035159511904	0.00576375300947795	ovipar	13	8
OG0003334	fitOU1	0.316477353845344	0.497631545349791	0.170317437932854	0.0295218888089292	0.00216458689052515	ovipar	13	13
OG0003336	fitOUMA	0.440974555093404	0.216776363727389	1.08291200476897	0.754344322916491	0.0128252470975602	ovipar	13	7
OG0003337	fitOU1	0.29511724529647	0.611026763050377	0.234512409168409	-0.0915477801262364	0.00103606865538153	ovipar	12	17
OG0003341	fitBMS	0.470314695120831	0.18434562001182	-0.816838778514791	-0.0336946549509191	0.00421525467804438	ovipar	12	11
OG0003342	fitOU1	0.483065196131607	0.172109814643995	0.044715763337929	0.105442471001158	0.0101277253190467	ovipar	12	11
OG0003344	fitOUMV	0.350323261361516	0.381842102987722	-0.303788092999836	-0.0775407623056987	0.00141096535664921	ovipar	14	12
OG0003345	fitOU1	0.29288835237757	0.626231534553746	-0.165590439078497	-0.169842232103066	0.0106832927585426	ovipar	16	13
OG0003346	fitOUMV	0.378655104167815	0.315027706105862	-0.633548100377907	0.244137547452428	0.00961948158119018	ovipar	11	13
OG0003347	fitBMS	0.319766070202097	0.483790886173527	-0.446716159050627	-0.0944125411430943	0.00603149874864137	ovipar	6	11
OG0003348	fitOU1	0.267532764804964	1	-0.428870521379819	-0.160302574404707	0.00586519631722035	ovipar	10	10
OG0003350	fitBMS	0.367409317283328	0.339238784951668	-0.676352951743958	-0.0758870690201181	0.0040779473238478	ovipar	11	12
OG0003352	fitOUMVA	0.324469112567823	0.465188067370018	-0.0529190212001185	-0.0085490825298538	0.00168900229942398	ovipar	16	17
OG0003353	fitOU1	0.317575196116181	0.492929866178502	-0.120454767339488	-0.00660426699517691	0.00260191763026314	ovipar	12	14
OG0003354	fitOU1	0.410335259532533	0.258860512357826	0.0876363636747025	0.125000508253823	0.00248906689111682	ovipar	16	10
OG0003355	fitBMS	0.168658430235538	1	-0.402889907210197	-0.33744260588029	0.0077401215137954	ovipar	14	14
OG0003356	fitOU1	0.296887744919969	0.599550030100085	0.177665847314745	-0.0141700822346438	0.00219215261320675	ovipar	14	9
OG0003357	fitOU1	0.344025051886056	0.399714916618702	-0.320633308668122	0.0337330171213943	0.0055495086002217	ovipar	13	10
OG0003359	fitOUMVA	0.442531201094284	0.214884607612515	-0.320168111520283	-0.305558846679291	0.0129341364441171	ovipar	12	9
OG0003363	fitBMS	0.30780743052061	0.538020797753764	-0.642324389551368	-0.0622294191518042	0.00327075274312489	ovipar	13	11
OG0003366	fitBMS	0.445010040693206	0.211915238280939	-0.24833386813357	0.137941143656096	0.00207013219513258	ovipar	9	11
OG0003367	fitOU1	0.295407505769989	0.609110443681188	-0.69590084163349	-0.161940224366931	0.00395711806329632	ovipar	16	15
OG0003374	fitBMS	0.32747102671513	0.453974805556443	-0.697139616459408	0.0161412664094528	0.00187345053938365	ovipar	10	18
OG0003376	fitOU1	0.321770576246707	0.475699398353033	0.0237012448219069	0.219198369317831	0.00138305705690505	ovipar	10	10
OG0003377	fitBMS	0.570691451199345	0.108952793247877	-0.480559165383783	-0.340087413260277	0.00717592388713187	ovipar	13	17
OG0003378	fitOUM	0.626502545356253	0.081512497732312	0.00626248936501123	0.623381146279012	0.00780593505542055	ovipar	14	19
OG0003379	fitOU1	0.315206528633309	0.503180719955634	-0.227526067482202	-0.00401550330294705	0.000829884251191878	ovipar	15	11
OG0003381	fitOU1	0.340694098094435	0.409726299367656	-0.413616453655101	0.0150330025206646	0.00317742431565268	ovipar	12	15
OG0003383	fitOUMA	0.279457699312113	0.745101179843044	0.683766264366924	0.226650987992714	0.000442634700897381	ovipar	10	10
OG0003385	fitBM1	0.380903318609094	0.310495176817215	-0.11445094541335	-0.132480215622262	0.00578781088402882	ovipar	11	4
OG0003387	fitBMS	0.293779983194901	0.620041953068296	0.191054593085031	0.142071892581577	0.00178444140869103	ovipar	13	14
OG0003390	fitOU1	0.321737921218008	0.475829229045804	-0.22759920157437	-0.0214574334757349	0.000949288039339808	ovipar	11	11
OG0003391	fitOU1	0.325760937745367	0.460302866619028	-0.616409552714171	0.015266235812654	0.00182204295401202	ovipar	15	11
OG0003392	fitBMS	0.288445485372149	0.659519209252172	-0.307329310898041	-0.0378409571536367	0.00109204378102046	ovipar	11	14
OG0003394	fitOU1	0.288020673709915	0.662944273670965	-0.479208277002913	0.214738103305789	0.00805262212955484	ovipar	15	12
